"Date"	"Price..Open."	"Price..High."	"Price..Low."	"Price..Close."	"Real.Volume"	"Circulating.Marketcap"	"Marketcap.Dominance"
"12"	2014-12-20	318.51472380501	348.99232	315.9	330.442808212947	10251949.1354354	4341817868.51176	91.1350758235491
"11"	2014-12-21	330.438796237702	334.64022	317.529249598155	320.01	7200537.9415297	4505450819.63047	90.5998159553356
"10"	2014-12-22	321.099873919302	336	319.82	332.2414560275	10645108.5593922	4379433506.15182	90.5983276902854
"9"	2014-12-23	332.449824509766	342.07621	328.11	336.92	6520392.22625535	4535480588.31768	90.5997804138833
"8"	2014-12-24	336.174128305522	336.72	320.27	323.06	6477127.36864783	4587575717.16063	91.3700745883767
"7"	2014-12-25	322.738554510079	323.4	315.56	319.86	3625966.73304949	4405503040.97406	90.9903521471553
"6"	2014-12-26	319.094541764293	332.4	316.2	327.534021063304	6682772.36707672	4356973525.71775	90.4913258544161
"5"	2014-12-27	328.246856503362	330.6	310.52	316.077718488289	8312730.1752588	4483188262.92606	90.5763039180399
"4"	2014-12-28	315.9	319.83143	310.6	316.94	4811237.13669174	4315889925.90429	90.5678058980418
"3"	2014-12-29	317.167637776607	320.375317964323	310.26	313.01	5658955.5883814	4334509107.03549	90.478134863136
"2"	2014-12-30	313.083901122188	315.93	308.48	310.930666220434	5936637.2793751	4279912789.49605	90.5728669398711
"1"	2014-12-31	310.944214666831	322.163874528393	309.39	321.845272003861	5853575.95890597	4251844580.79479	90.4906871210591
"3448"	2015-01-01	321.871069586148	322.26	313.25	313.81	2900444.05557103	4402585956.07526	90.7168340038145
"3447"	2015-01-02	314.54	319.99999	312	315.42	2303840.32252735	4303608377.50156	90.5485278790535
"3446"	2015-01-03	315.618930198868	316.58	278.286561487749	280.149486406769	20570056.6402426	4319648893.49279	90.4574190472939
"3445"	2015-01-04	279.509009978002	288.934080693859	255.333339268625	264.19	33278809.8390464	3826640389.73097	90.8899164752576
"3444"	2015-01-05	264.211274865472	280.430505574185	263.75	274.84	17568361.6673329	3618236126.1027	91.1132153359135
"3443"	2015-01-06	274.85	291.94	265	288.43	10373101.2137148	3765013702.07921	90.7955503220318
"3442"	2015-01-07	288.36	303.33	284	297.99	9719010.50218507	3951088887.67885	90.906809319555
"3441"	2015-01-08	297.89	360	265.52	283.21	9883043.46437936	4082763287.67112	90.4082340886515
"3440"	2015-01-09	283.99	297.319211884916	280.4	291.364865981768	11614818.1344799	3893249433.43274	91.0976558326056
"3439"	2015-01-10	292.615901518641	294.05	272.947011334146	275.792164316382	15673977.966145	4012578375.78755	91.1537462778823
"3438"	2015-01-11	275.789782360069	281.69	265.110025215363	266.954922137708	9705685.82641202	3782914252.94931	91.3907642026777
"3437"	2015-01-12	267.108332384341	273.87	265.05641	268.273691855048	8631296.02628882	3664782101.07705	91.2714451235146
"3436"	2015-01-13	268.149772420507	269.66	218.717989643709	227.764877017849	50432485.5418606	3679922336.45489	91.6363596556599
"3435"	2015-01-14	228.07337426041	228.115599842125	162.479534322942	178.654044531194	76254165.2753378	3130765406.93913	91.905324300777
"3434"	2015-01-15	178.169512658351	231.344572573137	175.741630189927	210.176395772682	55570320.6288365	2446407306.28698	90.6407823464836
"3433"	2015-01-16	210.083196536531	222.661544742604	198.046557974111	208.356240998714	24343631.8050689	2885337350.17473	90.830591363247
"3432"	2015-01-17	208.368757295645	213.620744847313	192.787582992032	200.81190794094	13661245.3531537	2862509763.87124	90.8763741763542
"3431"	2015-01-18	200.13624890944	221.999213488004	194.258466174832	211.208924117742	17535857.7365432	2750179556.62044	90.9820438313349
"3430"	2015-01-19	210.98	219.675347168108	207.439389447938	216.239771542957	9702180.80478281	2899949024.68447	91.0695925138408
"3429"	2015-01-20	216.106374361513	218.340420168143	204.004085919202	211.801773674866	14025737.459002	2971049420.68027	91.1880696059784
"3428"	2015-01-21	212.06584594885	229.494054165685	210.133873752319	227.816597310749	17751603.9129526	2916289946.74665	90.8922295602313
"3427"	2015-01-22	227.96614164908	240.756394413536	217.55	234.7	19332323.8103841	3135717330.12809	91.1223131450706
"3426"	2015-01-23	234.510809776455	236.98	225.298564700307	233.12	12797317.898035	3226467586.43339	91.3247714644296
"3425"	2015-01-24	233.37	249.98	228.05782	248.796739021348	13186779.8757869	3211507258.11416	91.3607674776446
"3424"	2015-01-25	249.02266701275	259.021718606958	244.842515557598	254.73	20905016.7238298	3427688845.11242	91.3238144149722
"3423"	2015-01-26	254.703974266946	313.535830709674	254.656410293222	276.01	75518648.4329331	3506698402.02792	90.86159179495
"3422"	2015-01-27	275.728714747281	279.8	249.216515459819	264.864140486841	27406131.0195392	3797188807.57013	91.9621819623449
"3421"	2015-01-28	265.227901398472	269.432521166291	226.34060516508	234.932128052363	29684772.1717695	3653664684.45075	91.8658490562582
"3420"	2015-01-29	234.922047765429	240.505622528459	220.426925819372	233.911136817247	21463013.8910523	3237147587.5195	91.633336807862
"3419"	2015-01-30	234.192561538547	244.253911420589	225.472449951179	227.320446870664	19959813.4892166	3227903494.76199	91.5901629960852
"3418"	2015-01-31	227.169116459533	234.721313287642	214.880269417112	216.113049666816	17385069.1621395	3132041317.62019	91.4888786513674
"3417"	2015-02-01	216.653849953191	233.165669310556	211.410233399878	226.922433880172	17982216.8850771	2987904089.91521	91.2328462845125
"3416"	2015-02-02	227.009717186875	245.621525556369	222.142364871827	238.768291100206	18944378.9352461	3131625718.2446	91.629024503503
"3415"	2015-02-03	238.755656832737	247.195234905569	223.362155350076	228.01209710754	25324552.4529507	3294420412.2425	91.8800061224224
"3414"	2015-02-04	227.900559613227	232.122177199616	220.617597105232	227.532978714236	15455675.9767322	3145544533.67755	91.8001864140615
"3413"	2015-02-05	227.511631182863	228.888045493968	210.770387619381	216.517760940226	13111231.0856049	3141080823.87187	91.7244648047441
"3412"	2015-02-06	216.488860671683	225.691861218627	215.249247394345	222.864085062426	11545114.3291846	2989855778.17795	91.0176223365019
"3411"	2015-02-07	222.882118689488	237.279642673325	218.44062	228.715012817682	11228613.377079	3079036977.51583	91.4540239779144
"3410"	2015-02-08	228.837961344705	232.774269043475	220.454428503653	223.873028373691	10003979.414544	3162070098.3012	91.542285898398
"3409"	2015-02-09	223.92	225.890601918665	215.622216201259	220.554220325772	16338347.158431	3095015467.84772	91.4944900052
"3408"	2015-02-10	220.649772745458	223.215871209168	214.482687950683	220.79677544768	9641597.04254642	3050608984.69346	91.5507394258796
"3407"	2015-02-11	220.684961912933	224.055224861546	218.29667109203	219.734511779363	8619371.86483889	3051967348.96156	91.5353687292643
"3406"	2015-02-12	219.776279831689	223.585911512448	217.960087733361	222.699963593549	7682818.68408122	3040054595.31757	91.4554059482
"3405"	2015-02-13	222.799445695719	242.331377999694	221.581856646743	236.359873552415	24580802.8205521	3082685926.14382	91.4093904354179
"3404"	2015-02-14	236.205791737149	260.611860567918	235.864421471324	256.953132244838	28884257.88046	3269123094.07257	91.5833105107886
"3403"	2015-02-15	256.928859969987	268.319921284729	228.105381421801	235.792928887278	36918593.2017613	3556832719.99549	92.0369676260176
"3402"	2015-02-16	235.415646150758	242.730367897641	229.068103116844	233.885450214443	16541240.241796	3259935573.54662	91.9316319015246
"3401"	2015-02-17	233.843904462416	246.914940188598	232.039879757579	244.317523855014	17032674.1175863	3239041910.77426	91.8086233189893
"3400"	2015-02-18	244.143766281345	245.429770826219	231.711085245236	236.576724791035	15511333.1582747	3382727789.38123	92.0575196016919
"3399"	2015-02-19	236.573896251823	243.895801201522	235.24	240.319866926812	10068201.2252353	3278825522.50556	91.9826990999567
"3398"	2015-02-20	240.491242892616	248.77286964667	239.469621345611	244.715157876118	12690398.3484253	3334068506.89818	91.8386850119659
"3397"	2015-02-21	244.731735688304	247.696413856076	243.708421422447	245.66488826758	6232199.41602181	3393725780.2535	92.2446224762729
"3396"	2015-02-22	245.72	247.570811429779	233.09604376412	236.556411275736	11857924.2510915	3408357832.54785	92.0649876938984
"3395"	2015-02-23	236.566243518944	240.982046858951	232.35	239.552665170472	9644975.88959257	3282226910.98924	91.9840783801912
"3394"	2015-02-24	239.514639207076	240.915468511244	236.361475098097	239.87	7343678.02227433	3323906802.59052	91.9151592254151
"3393"	2015-02-25	239.87	240.954662534183	235.623620017289	238.06536546399	6002372.46672127	3329792007.8735	91.8513448802149
"3392"	2015-02-26	238.065087206085	238.47	233.976155487541	236.987425296644	7937724.58539474	3305629729.87416	91.9287048462084
"3391"	2015-02-27	237.019787739612	260.309156575614	236.5	254.489177081042	28449469.0709241	3292016094.42917	91.9539083383022
"3390"	2015-02-28	254.91137880831	256.916255442841	247.6	254.714861080431	7724805.60403415	3541421129.98325	92.2223407797669
"3389"	2015-03-01	255.284365974544	264.748945818975	245.933137518513	260.24	17267450.0522009	3547496527.39768	92.3484727641479
"3388"	2015-03-02	262.07084119571	279.146784523879	257.63639570346	276.846510914086	27646379.817898	3642838380.17461	92.5683472250045
"3387"	2015-03-03	277.189022995421	290.673980118522	267.327830270878	283.199811444718	33625391.6460751	3854079184.64136	92.7941678965477
"3386"	2015-03-04	283.209508903195	285.491259982947	266.90352500127	272.121780219479	27962468.0319951	3938780279.25023	93.6137604746358
"3385"	2015-03-05	272.675801538982	283.725971562267	262.300559526818	277.00036902758	24244755.6527547	3793181034.30835	93.1531752673567
"3384"	2015-03-06	276.996357139779	279.546697552067	269.14798573572	273.333227799313	15682851.6887128	3854309046.67304	93.1711154271846
"3383"	2015-03-07	273.182395469588	279.981970749245	270.579568436041	276.917957939	9589254.31825398	3802195344.54085	93.097338400241
"3382"	2015-03-08	276.914433071805	278.682390564924	271.810749803628	275.566418399228	6452988.78702635	3855218481.47816	93.2679475109376
"3381"	2015-03-09	275.549768562896	294.032694423555	274.84	290.345603945109	25568667.5203503	3837211622.06829	93.2765532952168
"3380"	2015-03-10	290.379127422235	301.94328686055	288.620451249964	292.789158394893	28590870.8034271	4044823714.24568	93.3905670577424
"3379"	2015-03-11	292.688155756986	297.874444436445	288.95	296.680529596771	12480217.6867436	4078114149.22332	93.5139654958937
"3378"	2015-03-12	296.590859436418	298.29814202268	291.641300575305	295.681460116695	13233068.6684333	4133463134.22683	93.5701594954135
"3377"	2015-03-13	295.620552735033	295.993813374608	282.620239111748	283.335940945167	19832212.7728723	4121019512.30212	93.5189739034753
"3376"	2015-03-14	283.398744498881	288.2	281.487679874815	282.769164095629	10158845.7537332	3951572918.59417	93.4307548025835
"3375"	2015-03-15	282.760786216205	288.57	281.888903883827	287.125839411215	5789357.68818971	3943688587.01048	93.2429657037399
"3374"	2015-03-16	287.031308814054	294.871580156649	286.768798588944	292.37	11003668.2327967	4004247499.04134	93.3924139131303
"3373"	2015-03-17	291.177961710887	293.57	282.655088316955	284.708292175819	10534229.6025754	4063027561.05261	93.3350732190238
"3372"	2015-03-18	285.004446175175	285.99	248.650015648417	257.433371742694	34850325.2705476	3977974130.04767	93.4421605425142
"3371"	2015-03-19	257.308417217986	267.996425295146	247.611792054658	262.169169393459	28405272.9462648	3592286051.18397	93.2952291445799
"3370"	2015-03-20	261.940582609634	266.61	258.77	262.543974086065	7727800.24677681	3657846656.95174	93.2971231834446
"3369"	2015-03-21	262.423499671997	263.26	255.880156383507	261.091112662184	6690693.62791307	3665581196.56176	93.267130993739
"3368"	2015-03-22	260.898079864722	270.877752368481	259.34	268.729221174929	7969752.29167422	3645200207.00282	93.1910354436123
"3367"	2015-03-23	268.662437617113	271.6	261.763108330571	267.53	12243738.5586404	3754655903.8836	93.2898170384282
"3366"	2015-03-24	267.126228497584	268.1	242.229754734058	245.840322464911	25369378.847425	3734342225.06758	93.3340484725884
"3365"	2015-03-25	245.917476023078	250.163699453191	235.94101942162	246.49627421153	19093121.5576722	3438846477.84544	93.1647598865749
"3364"	2015-03-26	246.99	254.602133157571	244.800483090912	249.465793585228	13166417.3063177	3454758448.3169	93.2433069626188
"3363"	2015-03-27	249.330151709517	250.93	245.550758195996	247.033930222397	9242170.71703705	3488557173.31703	93.2330441595943
"3362"	2015-03-28	247.06464662237	255.067719185969	246.858337667923	253.202801119773	7385952.40908914	3457773074.70412	93.2523372810115
"3361"	2015-03-29	253.046575600126	254	239.775054945377	242.94149092418	11511920.6953192	3542460696.2922	93.3378373944353
"3360"	2015-03-30	243.054390587814	250.259605207918	236.73827750523	248.129341723726	12445008.2199638	3403440573.15617	93.3887196491105
"3359"	2015-03-31	248.128768660536	249.8	241.574430098718	244.666676343433	9451615.40429759	3475426643.21353	93.5394773280156
"3358"	2015-04-01	244.810601882217	248.168606603322	239.776440899943	247.411594872291	9709443.84120085	3429758596.76047	93.6250513242508
"3357"	2015-04-02	247.18633045154	255.128502624162	244.126193698162	253.468338300008	11185989.183649	3464068177.77771	93.631183315033
"3356"	2015-04-03	253.592736477421	256.97	251.29	254.232440361623	10287276.499939	3554773272.0672	93.6093946572595
"3355"	2015-04-04	254.369850671799	256.52	249.52004	253.837477515988	4193692.54061332	3566639637.05418	93.4322679169399
"3354"	2015-04-05	253.861774055024	261.74	251.65	260.982686773959	9538522.98394123	3560455144.04159	93.4449178972765
"3353"	2015-04-06	260.890396270916	263	253.979603387032	255.950056307326	8843392.33751721	3659854738.50518	93.6121185478931
"3352"	2015-04-07	255.883283337413	257.66	252.3	253.943589074335	6270101.41190338	3590585785.26182	93.5504615755317
"3351"	2015-04-08	253.873093272396	255.74	243.11463383311	245.385579267322	14567599.3856912	3563172026.74823	93.4463920331324
"3350"	2015-04-09	245.161617268022	247.91	237.218957847531	243.876227714671	9296805.41947043	3441719639.50215	93.3402367056252
"3349"	2015-04-10	243.946557547784	244.65	231.26135970506	236.224596245058	15984467.4859826	3425589040.50239	93.5540692349265
"3348"	2015-04-11	236.276260034642	239.739763660621	233.611324411312	237.116541083948	6587690.0418701	3318706874.98615	93.5695532331336
"3347"	2015-04-12	236.949233320789	239.159399177568	232.885472408937	236.38	4245979.21804752	3328917677.65083	93.793417927557
"3346"	2015-04-13	237.089346731491	239.99916	220.208236059143	225.067351049768	16598578.7760464	3331810944.62289	93.7909726160482
"3345"	2015-04-14	224.620833548387	231.00126347321	214.54	219.192506296677	15727952.3635063	3157428057.68084	93.749658317778
"3344"	2015-04-15	219.14639533168	224.072427219403	217.720177968518	223.804930753645	9456185.97516254	3081144050.32426	93.7191829336591
"3343"	2015-04-16	223.699590130244	230.36	223.180424444309	228.434793573793	10920666.4958765	3145932665.92481	93.7971361052291
"3342"	2015-04-17	229.45	229.92	220.0107123106	223.089150277762	9475093.91318819	3227524734.17422	93.8392348835034
"3341"	2015-04-18	223.059219664426	224.18	220.274899407282	223.351800384968	4688315.5041025	3138444069.95948	93.7326485071798
"3340"	2015-04-19	223.264073035185	226.81	222.23	222.549668175484	6321494.19693713	3142135783.70257	93.7437341526144
"3339"	2015-04-20	223.213728827209	226.781868219078	221.711320391506	224.529325498193	7511205.56216693	3142286827.41099	93.7983682109167
"3338"	2015-04-21	224.485554649643	236.538900536655	224.21	236.520415017617	12048210.2805192	3161049652.80497	93.8152937516508
"3337"	2015-04-22	236.03847310264	238.619340908769	232.428797969192	233.98	9485855.21936299	3324626839.38897	93.0258142604947
"3336"	2015-04-23	233.975147296489	236.512760537265	232.649887324	236.001492975157	5595091.49718125	3296325197.46224	93.8723359090553
"3335"	2015-04-24	235.783677233783	236.93	229.201137444515	231.51	8717832.70345049	3322535438.20557	93.8840126374261
"3334"	2015-04-25	231.375328488489	233.67	226.023024003068	226.251924156312	5937454.00044993	3261358336.31354	93.8947691864673
"3333"	2015-04-26	226.300307867204	227.79	214.559823441891	221.27	13550589.4649633	3190637988.25795	93.8158021001909
"3332"	2015-04-27	221.27	231.465149226194	210.85795	227.115639038499	13661592.5086868	3120472934.00557	93.9484649673292
"3331"	2015-04-28	227.363571605677	229	222.241088463911	225.362222800021	7512597.32928943	3207277649.18495	93.9414693741393
"3330"	2015-04-29	225.26823550162	227.032565123463	222.15	225.53306647973	6229380.93968236	3178435409.08702	93.9784423949027
"3329"	2015-04-30	225.638606789835	240.498862516528	224.71	236.492125697761	15264774.2865103	3184417160.11434	93.9513819251881
"3328"	2015-05-01	236.341642223374	239.037369657855	231.745419873877	232.02683982299	7935825.79927153	3336342694.45071	94.0544492287252
